CustomerKey,Gender,Name,City,State,Zip Code,Country,Continent,Birthday,Age
400071,Male,Jonas Schmidt,Schweinfurt,Freistaat Bayern,97409,Germany,Europe,1990-09-04,33
400379,Female,Lea Richter,Hausham,Freistaat Bayern,83732,Germany,Europe,1994-04-18,30
400656,Female,Barbara Pfeiffer,Düsseldorf Hafen,Nordrhein-Westfalen,40221,Germany,Europe,1975-06-15,49
400848,Female,Simone Loewe,Berghausen,Rheinland-Pfalz,56368,Germany,Europe,1969-07-28,55
400856,Female,Gabriele Schmidt,Warngau,Freistaat Bayern,83627,Germany,Europe,1996-11-06,27
401026,Male,Peter Wirth,Düsseldorf Oberbilk,Nordrhein-Westfalen,40227,Germany,Europe,1976-05-04,48
401123,Male,Thorsten Trommler,Waldgrehweiler,Rheinland-Pfalz,67822,Germany,Europe,1976-09-24,47
401221,Male,Uwe Wexler,Oberthulba,Freistaat Bayern,97721,Germany,Europe,1971-08-21,52
401266,Male,Stephan Probst,Schutz,Rheinland-Pfalz,54570,Germany,Europe,1956-11-09,67
401301,Female,Sophie Abt,Lengenbostel,Niedersachsen,27419,Germany,Europe,1960-06-14,64
401389,Male,Dennis Nagel,Wietmarschen,Niedersachsen,49835,Germany,Europe,1959-09-05,64
401492,Male,Max Weissmuller,Mastershausen,Rheinland-Pfalz,56869,Germany,Europe,1975-01-17,49
401785,Female,Katrin Eiffel,Niederstotzingen,Baden-Württemberg,89168,Germany,Europe,1994-05-14,30
401904,Male,Florian Gruenewald,Coswig,Sachsen-Anhalt,6863,Germany,Europe,1949-10-25,74
402065,Female,Jessika Konig,Kaufbeuren,Freistaat Bayern,87584,Germany,Europe,1950-07-09,74
402306,Female,Uta Winkel,Sanitz,Mecklenburg-Vorpommern,18187,Germany,Europe,1938-08-20,85
402355,Male,Jens Schultheiss,Oberstedem,Rheinland-Pfalz,54634,Germany,Europe,1966-05-03,58
402375,Female,Katrin Bar,Esslingen Mettingen,Baden-Württemberg,73733,Germany,Europe,1951-10-16,72
402420,Female,Johanna Gloeckner,Bamberg,Freistaat Bayern,96019,Germany,Europe,1952-02-29,72
402514,Male,Martin Zweig,Lipporn,Rheinland-Pfalz,56357,Germany,Europe,1986-11-11,37
402727,Male,Marcel Hoch,Oelsnitz,Freistaat Sachsen,8602,Germany,Europe,1993-02-07,31
402983,Female,Laura Nacht,Nonnenhorn,Freistaat Bayern,88149,Germany,Europe,1957-07-26,67
402995,Female,Martina Fenstermacher,Hemsbach,Baden-Württemberg,69502,Germany,Europe,1979-07-10,45
403041,Female,Silke Waechter,Reipeldingen,Rheinland-Pfalz,54689,Germany,Europe,1939-07-09,85
403313,Male,Ralf Kruger,Hartenstein,Freistaat Sachsen,8118,Germany,Europe,1942-06-29,82
403323,Female,Monika Saenger,Georgenthal,Freistaat Thüringen,99886,Germany,Europe,1989-06-21,35
403332,Female,Yvonne Achen,Neuendettelsau,Freistaat Bayern,91561,Germany,Europe,1973-12-11,50
403534,Male,Mario Trommler,Wolfsheim,Rheinland-Pfalz,55578,Germany,Europe,1949-09-08,74
403540,Female,Gabriele Reinhard,Wallerfangen,Freistaat Thüringen,66794,Germany,Europe,1980-04-27,44
403702,Male,Michael Sanger,Wolfenbüttel,Niedersachsen,38300,Germany,Europe,1986-05-03,38
403740,Male,Philipp Moeller,Düsseldorf Karlstadt,Nordrhein-Westfalen,40213,Germany,Europe,1976-04-26,48
403860,Male,Christian Oster,Berlin Wittenau,Berlin,13435,Germany,Europe,1991-09-22,32
403915,Male,Stefan Loewe,Burgthann,Freistaat Bayern,90559,Germany,Europe,1967-08-10,57
404002,Female,Barbara Kluge,Waldaschaff,Freistaat Bayern,63857,Germany,Europe,1942-10-02,81
404256,Female,Lisa Peters,Planegg,Freistaat Bayern,82142,Germany,Europe,1942-09-24,81
404266,Male,Marcel Herz,Reutlingen Betzenried,Baden-Württemberg,72766,Germany,Europe,1966-08-26,57
404359,Female,Sarah Scherer,Taunusstein,Hessen,65232,Germany,Europe,1993-08-31,30
404431,Female,Juliane Fiedler,Berlin Zehlendorf,Berlin,14165,Germany,Europe,1936-07-10,88
404576,Male,Wolfgang Mehler,Wiesenttal,Freistaat Bayern,91345,Germany,Europe,1967-12-03,56
404819,Male,Kevin Scherer,Kronach,Freistaat Bayern,96313,Germany,Europe,1941-10-16,82
404860,Male,Frank Möller,Bischofsheim,Freistaat Bayern,97653,Germany,Europe,1974-10-18,49
404911,Female,Tanja Bieber,Walldorf,Baden-Württemberg,69190,Germany,Europe,1996-04-21,28
405017,Female,Julia Achen,Welver,Nordrhein-Westfalen,59514,Germany,Europe,1949-09-08,74
405032,Male,Daniel Propst,Thale,Sachsen-Anhalt,6498,Germany,Europe,1993-02-21,31
405195,Male,Jürgen Walter,Merzig,Freistaat Thüringen,66653,Germany,Europe,1995-04-09,29
405253,Female,Sophia Duerr,Schmalkalden,Freistaat Thüringen,98563,Germany,Europe,1993-03-06,31
405365,Male,Daniel Eberhardt,Zernien,Niedersachsen,29499,Germany,Europe,1980-09-06,43
405689,Female,Sophia Krause,Neunkirchen Münchwies,Saarland,66540,Germany,Europe,1969-05-24,55
405745,Male,Tim Dresner,Obernzenn,Freistaat Bayern,91619,Germany,Europe,1947-05-14,77
405905,Female,Monika Kuester,Düsseldorf Lohausen,Nordrhein-Westfalen,40489,Germany,Europe,1989-10-05,34
406079,Male,Dennis Abend,Kobern-Gondorf,Rheinland-Pfalz,56330,Germany,Europe,1956-07-08,68
406121,Male,Mario Abendroth,Lindenberg,Freistaat Bayern,88151,Germany,Europe,1996-01-24,28
406124,Male,Swen Schulz,Duisburg,Nordrhein-Westfalen,47058,Germany,Europe,2001-07-24,23
406676,Male,Klaus Zweig,Schapen,Niedersachsen,48480,Germany,Europe,1978-08-29,45
406901,Male,Tom Nacht,Altbach,Baden-Württemberg,73776,Germany,Europe,1981-06-21,43
407021,Female,Nicole Hertzog,Eppelborn,Freistaat Thüringen,66567,Germany,Europe,1991-09-16,32
407047,Female,Daniela Gerber,Dormitz,Freistaat Bayern,91077,Germany,Europe,1935-06-25,89
407150,Male,Matthias Schweizer,Leiningen,Rheinland-Pfalz,56291,Germany,Europe,2000-11-05,23
407295,Female,Sophia Pfeffer,Bosbüll,Schleswig-Holstein,25899,Germany,Europe,1989-05-13,35
407478,Female,Monika Sanger,List,Schleswig-Holstein,25990,Germany,Europe,1955-03-04,69
407928,Male,Thomas Schröder,Dresden,Freistaat Sachsen,1002,Germany,Europe,1955-10-08,68
408295,Male,Niklas Krause,Hillesheim,Rheinland-Pfalz,54576,Germany,Europe,1964-01-14,60
408328,Male,David Fiedler,Aschau,Freistaat Bayern,83225,Germany,Europe,1957-02-11,67
408433,Female,Sabine Möller,Keidelheim,Rheinland-Pfalz,55471,Germany,Europe,1988-08-27,35
408515,Female,Leah Konig,Lohheide,Niedersachsen,29303,Germany,Europe,1985-06-02,39
408519,Female,Ute Theissen,Eiterfeld,Hessen,36132,Germany,Europe,1958-12-22,65
408757,Male,Dieter Abendroth,Kükels,Schleswig-Holstein,23829,Germany,Europe,1936-04-12,88
409154,Male,Sven Pabst,Neuenmarkt,Freistaat Bayern,95337,Germany,Europe,1939-08-21,84
409173,Female,Ines Faust,Scharnebeck,Niedersachsen,21379,Germany,Europe,1958-08-30,65
409270,Female,Ute Faust,Gammertingen,Baden-Württemberg,72501,Germany,Europe,1956-08-17,67
409577,Male,Dieter Schaefer,Bremen Kattenturm,Freie Hansestadt Bremen,28279,Germany,Europe,1949-10-30,74
409591,Male,Lukas Shuster,Groß Kummerfeld,Schleswig-Holstein,24626,Germany,Europe,1939-10-20,84
409719,Male,Philipp Wagner,Staffelstein,Freistaat Bayern,96231,Germany,Europe,1935-10-06,88
409755,Female,Ursula Friedmann,Beuren,Rheinland-Pfalz,56825,Germany,Europe,1986-01-21,38
410032,Male,Florian Grunwald,Hamburg Harvestehude,Hamburg,20146,Germany,Europe,1951-01-02,73
410059,Female,Susanne Ziegler,Ovelgönne,Niedersachsen,26939,Germany,Europe,1982-01-17,42
410114,Female,Yvonne Biermann,Passau,Freistaat Bayern,94032,Germany,Europe,1939-05-01,85
410205,Female,Petra Gärtner,Roßtal,Freistaat Bayern,90574,Germany,Europe,1995-09-02,28
410429,Male,Stephan Gaertner,Tornesch,Schleswig-Holstein,25437,Germany,Europe,1989-05-23,35
410463,Male,Andreas Beich,Braunlage,Niedersachsen,38700,Germany,Europe,1982-12-12,41
410506,Female,Christine Muench,Ahlen,Nordrhein-Westfalen,59227,Germany,Europe,1987-05-19,37
410798,Female,Franziska Kuster,Waldenburg,Freistaat Sachsen,8394,Germany,Europe,1996-10-13,27
410819,Female,Laura Busch,Pielenhofen,Freistaat Bayern,93188,Germany,Europe,1961-10-16,62
410853,Male,Matthias Abendroth,Waldkraiburg,Freistaat Bayern,84470,Germany,Europe,1988-09-11,35
410879,Male,Florian Lang,Geisenfeld,Freistaat Bayern,85284,Germany,Europe,1987-05-09,37
410924,Male,Michael Baier,Henstedt-Ulzburg,Schleswig-Holstein,24549,Germany,Europe,1947-08-18,76
411312,Male,Marko Eggers,Hamburg Eimsbüttel,Hamburg,20253,Germany,Europe,1998-07-15,26
411322,Male,Michael Lehmann,Ockfen,Rheinland-Pfalz,54441,Germany,Europe,1936-01-10,88
411596,Female,Melanie Traugott,Obergröningen,Baden-Württemberg,73569,Germany,Europe,1971-10-12,52
411768,Male,Tobias Engel,Magdeburg,Sachsen-Anhalt,39001,Germany,Europe,2000-08-27,23
411778,Female,Anna Schröder,Köln Chorweiler,Nordrhein-Westfalen,50767,Germany,Europe,1949-04-01,75
411864,Male,Dirk Ebersbach,Kiel,Schleswig-Holstein,24038,Germany,Europe,1983-11-06,40
412039,Female,Sara Foerster,Osann-Monzel,Rheinland-Pfalz,54518,Germany,Europe,1942-11-20,81
412041,Male,Kevin Gloeckner,Münstermaifeld,Rheinland-Pfalz,56294,Germany,Europe,1967-07-20,57
412280,Female,Andrea Zimmer,Berlin Mitte,Berlin,10179,Germany,Europe,1971-01-01,53
412514,Male,Ralph Schneider,Leverkusen,Nordrhein-Westfalen,51371,Germany,Europe,1997-07-15,27
412760,Male,Jens Walter,Jerrishoe,Schleswig-Holstein,24963,Germany,Europe,1991-04-17,33
413117,Male,Torsten Himmel,Fahren,Schleswig-Holstein,24253,Germany,Europe,1968-07-28,56
413286,Male,Erik Daecher,Hamburg Francop,Hamburg,21129,Germany,Europe,2000-03-27,24
413289,Female,Antje Hartmann,Hamburg Barmbek-Nord,Hamburg,22307,Germany,Europe,1950-05-24,74
413347,Female,Simone Fassbinder,Berlin Spandau,Berlin,13581,Germany,Europe,1973-11-02,50
413393,Male,Dieter Weiß,Kaiserslautern Erfenbach,Rheinland-Pfalz,67659,Germany,Europe,1996-04-21,28
413461,Female,Anne Gersten,Quedlinburg,Sachsen-Anhalt,6472,Germany,Europe,1965-09-11,58
413607,Female,Karolin Nacht,St Wendel,Freistaat Thüringen,66596,Germany,Europe,1964-12-28,59
413655,Male,Kristian Lange,Bargfeld-Stegen,Schleswig-Holstein,23861,Germany,Europe,1968-10-08,55
413703,Female,Christine Reinhard,Trossingen,Baden-Württemberg,78647,Germany,Europe,1971-05-18,53
413919,Male,Philipp Schwab,Stadtsteinach,Freistaat Bayern,95343,Germany,Europe,1964-12-27,59
414070,Female,Jana Berg,Detmold Berlebeck,Nordrhein-Westfalen,32760,Germany,Europe,1970-02-03,54
414116,Male,Jan Shuster,Dresden,Freistaat Sachsen,1239,Germany,Europe,1946-01-22,78
414123,Male,Stephan Jung,Aichach,Freistaat Bayern,86545,Germany,Europe,1962-10-19,61
414166,Female,Sophia Kastner,Grafing,Freistaat Bayern,85563,Germany,Europe,1947-09-28,76
414238,Female,Claudia Baader,Adorf,Freistaat Sachsen,8621,Germany,Europe,1981-10-11,42
414750,Female,Katrin Naumann,Gutenstetten,Freistaat Bayern,91468,Germany,Europe,1956-01-15,68
415125,Female,Nicole Meier,München,Freistaat Bayern,80048,Germany,Europe,1983-09-11,40
415347,Female,Kerstin Holtzmann,Roßtal,Freistaat Bayern,90574,Germany,Europe,1989-05-24,35
415350,Male,Jürgen Ebersbach,Dresden,Freistaat Sachsen,1097,Germany,Europe,1985-09-04,38
416182,Male,Christian Mayer,Almersbach,Rheinland-Pfalz,57610,Germany,Europe,1968-08-07,56
416331,Female,Ute Eisenberg,Großenhain,Freistaat Sachsen,1558,Germany,Europe,1985-03-18,39
416365,Male,Robert Baier,Neckartenzlingen,Baden-Württemberg,72654,Germany,Europe,1991-09-19,32
416421,Female,Juliane Wexler,Loitzendorf,Freistaat Bayern,94359,Germany,Europe,1996-07-26,28
416434,Female,Angelika Nussbaum,Utting,Freistaat Bayern,86917,Germany,Europe,1982-05-09,42
416458,Male,Mike Nussbaum,Bechhofen,Freistaat Bayern,91568,Germany,Europe,1967-11-10,56
416518,Female,Annett Freitag,Nattheim,Baden-Württemberg,89564,Germany,Europe,1946-10-10,77
416655,Male,Max Bosch,Rosendahl,Nordrhein-Westfalen,48720,Germany,Europe,1985-10-19,38
416834,Male,Paul Jung,Schwarzenborn,Hessen,34639,Germany,Europe,1989-01-25,35
416872,Male,Mario Fiedler,Berglicht,Rheinland-Pfalz,54426,Germany,Europe,1943-09-29,80
417129,Male,Thorsten Wagner,Amtzell,Baden-Württemberg,88279,Germany,Europe,1948-01-24,76
417275,Male,Stefan Vogler,Berlin Britz,Berlin,12349,Germany,Europe,1977-08-25,46
417360,Male,Ralf Schweitzer,Spabrücken,Rheinland-Pfalz,55595,Germany,Europe,1965-04-17,59
417535,Male,Ralph Eberhardt,Jena,Freistaat Thüringen,7749,Germany,Europe,1969-06-19,55
417551,Male,Eric Glockner,Obermarchtal,Baden-Württemberg,89611,Germany,Europe,1973-02-23,51
417710,Female,Jessica Schmitt,Lützen,Sachsen-Anhalt,6684,Germany,Europe,1944-11-18,79
417789,Male,Christian Fruehauf,München,Freistaat Bayern,80754,Germany,Europe,1996-04-07,28
417932,Male,Ralph Gruenewald,Neuss Stadionviertel,Nordrhein-Westfalen,41464,Germany,Europe,1936-11-30,87
417969,Male,Max Waechter,Sachsenhagen,Niedersachsen,31553,Germany,Europe,2000-05-18,24
418091,Male,Torsten Bumgarner,Taufkirchen,Freistaat Bayern,84413,Germany,Europe,1986-02-26,38
418500,Male,Alexander Faerber,Eslarn,Freistaat Bayern,92691,Germany,Europe,1938-04-05,86
418621,Male,Maximilian Richter,Wachenheim an der Weinstraße,Rheinland-Pfalz,67157,Germany,Europe,2001-10-25,22
418646,Female,Sophia Schwab,Temmels,Rheinland-Pfalz,54441,Germany,Europe,1985-12-03,38
418651,Female,Sarah Zimmer,Cochem,Rheinland-Pfalz,56812,Germany,Europe,1935-06-11,89
418689,Female,Yvonne Neumann,Augsburg,Freistaat Bayern,86181,Germany,Europe,1967-07-02,57
418893,Male,Felix Lang,Katzenbach,Rheinland-Pfalz,67806,Germany,Europe,1973-05-14,51
418899,Male,Tom Hoffmann,Nomborn,Rheinland-Pfalz,56412,Germany,Europe,1956-05-19,68
419191,Male,Tim Möller,Rathenow,Brandenburg,14702,Germany,Europe,1964-09-27,59
419225,Female,Kristin Abt,Karlsruhe Innenstadt-West,Baden-Württemberg,76137,Germany,Europe,1936-02-29,88
419536,Female,Doreen Bergmann,Hochscheid,Rheinland-Pfalz,54472,Germany,Europe,1959-03-31,65
420053,Male,Patrick Thalberg,Schwaförden,Niedersachsen,27252,Germany,Europe,1997-11-08,26
420128,Female,Franziska Eisenhauer,Bayreuth,Freistaat Bayern,95445,Germany,Europe,1953-08-14,71
420184,Male,Paul Nussbaum,München,Freistaat Bayern,80085,Germany,Europe,1959-09-12,64
420196,Female,Sara Eiffel,Weitnau,Freistaat Bayern,87478,Germany,Europe,1994-07-09,30
420259,Male,Marcel Schulz,Wissen,Rheinland-Pfalz,57537,Germany,Europe,1950-01-28,74
420523,Male,Uwe Bar,Holzerath,Rheinland-Pfalz,54316,Germany,Europe,1991-08-04,33
420688,Male,Peter Sommer,Holzmaden,Baden-Württemberg,73271,Germany,Europe,1942-06-29,82
420770,Male,Andreas Schneider,Chemnitz,Freistaat Sachsen,9039,Germany,Europe,1945-08-16,78
420977,Female,Daniela Thalberg,Ellerau,Schleswig-Holstein,25479,Germany,Europe,1979-06-25,45
420996,Male,Dieter Himmel,Rottenbuch,Freistaat Bayern,82401,Germany,Europe,1935-06-16,89
421034,Male,Alexander Baumgaertner,Viersen Rahser,Nordrhein-Westfalen,41748,Germany,Europe,1993-07-30,31
421207,Female,Vanessa Wurfel,Wartmannsroth,Freistaat Bayern,97797,Germany,Europe,1955-06-13,69
421225,Female,Ulrike Drechsler,Ratzert,Rheinland-Pfalz,57614,Germany,Europe,1950-09-04,73
421385,Male,René Eisenberg,Wolfratshausen,Freistaat Bayern,82503,Germany,Europe,1970-11-18,53
421418,Male,Uwe Koenig,Minden Meißen,Nordrhein-Westfalen,32423,Germany,Europe,1986-03-09,38
421862,Male,Torsten Maurer,Dommitzsch,Freistaat Sachsen,4878,Germany,Europe,1986-04-21,38
421944,Male,Kristian Baumgaertner,Üchtelhausen,Freistaat Bayern,97532,Germany,Europe,1961-06-04,63
421945,Male,Stefan Abend,Friedberg,Freistaat Bayern,86304,Germany,Europe,1997-08-30,26
422093,Male,Dirk Bürger,Iphofen,Freistaat Bayern,97346,Germany,Europe,1964-08-24,59
422132,Male,Martin Herz,Boos,Rheinland-Pfalz,56729,Germany,Europe,1978-10-01,45
422208,Female,Mandy Faerber,Gossersweiler-Stein,Rheinland-Pfalz,76857,Germany,Europe,1989-01-13,35
422321,Male,Torsten Bader,Hamburg Rotherbaum,Hamburg,20357,Germany,Europe,1951-03-21,73
422548,Female,Jessica Adler,Crivitz,Mecklenburg-Vorpommern,19087,Germany,Europe,1968-07-06,56
422579,Male,Max Schreiber,Dausenau,Rheinland-Pfalz,56132,Germany,Europe,1963-05-08,61
422854,Female,Christin Theissen,Aschheim,Freistaat Bayern,85609,Germany,Europe,1949-06-21,75
422937,Male,Max Drescher,Kradenbach,Rheinland-Pfalz,54552,Germany,Europe,1984-05-19,40
422965,Female,Gabriele Bachmeier,Starkenburg,Rheinland-Pfalz,56843,Germany,Europe,1948-06-24,76
423002,Female,Katrin Maier,Steinach,Freistaat Thüringen,96519,Germany,Europe,1948-09-29,75
423549,Female,Katrin Barth,Rehlingen,Niedersachsen,21385,Germany,Europe,1964-11-16,59
423693,Female,Sophia Shuster,Zwickau,Freistaat Sachsen,8012,Germany,Europe,1961-01-05,63
423757,Female,Sara Ehrlichmann,Zinnowitz,Mecklenburg-Vorpommern,17450,Germany,Europe,1971-05-02,53
423898,Male,Tobias Urner,Essen,Nordrhein-Westfalen,45145,Germany,Europe,1955-12-27,68
424011,Female,Janina Friedman,Niederzissen,Rheinland-Pfalz,56651,Germany,Europe,1988-11-29,35
424077,Female,Doreen Wannemaker,Krummendeich,Niedersachsen,21732,Germany,Europe,1999-04-14,25
424079,Female,Ursula Kohl,Trebbin,Brandenburg,14956,Germany,Europe,1987-02-02,37
424102,Male,Tom Friedman,Benz,Mecklenburg-Vorpommern,23970,Germany,Europe,2001-01-04,23
424110,Female,Birgit Weissmuller,Friedrichskoog,Schleswig-Holstein,25716,Germany,Europe,1991-04-25,33
424156,Male,Dominik Mahler,Duisburg,Nordrhein-Westfalen,47138,Germany,Europe,1991-05-26,33
424340,Male,Dennis Rothstein,Tostedt,Niedersachsen,21255,Germany,Europe,1995-12-10,28
424438,Female,Jessica Abt,Lauf,Freistaat Bayern,91192,Germany,Europe,1995-01-12,29
424546,Female,Sabine Drechsler,Ingolstadt,Freistaat Bayern,85021,Germany,Europe,1954-06-10,70
424556,Female,Johanna Kuster,Geilenkirchen,Nordrhein-Westfalen,52511,Germany,Europe,1951-03-01,73
424711,Female,Manuela Meier,Kaufering,Freistaat Bayern,86916,Germany,Europe,1943-09-22,80
424866,Female,Christine Barth,Wiesensteig,Baden-Württemberg,73349,Germany,Europe,1990-04-15,34
425179,Female,Laura Beike,Hehlen,Niedersachsen,37619,Germany,Europe,1977-08-14,47
425389,Female,Marina Klug,Zeithain,Freistaat Sachsen,1617,Germany,Europe,1991-12-14,32
425775,Female,Katja Bauer,Düsseldorf Gerresheim,Nordrhein-Westfalen,40629,Germany,Europe,1984-02-12,40
425996,Male,Niklas Diederich,Bernried,Freistaat Bayern,94503,Germany,Europe,1996-05-04,28
426057,Female,Melanie Nagel,Kaiserslautern Innenstadt,Rheinland-Pfalz,67657,Germany,Europe,1944-03-30,80
426309,Female,Kathrin Neumann,Geratskirchen,Freistaat Bayern,84552,Germany,Europe,1983-05-08,41
426724,Male,Florian Eichmann,Weisenheim am Sand,Rheinland-Pfalz,67256,Germany,Europe,1983-01-24,41
426989,Female,Leah Braun,Oberlascheid,Rheinland-Pfalz,54608,Germany,Europe,1943-04-15,81
427098,Female,Karin Zimmer,Bergisch Gladbach Heidkamp,Nordrhein-Westfalen,51469,Germany,Europe,1983-04-04,41
427302,Male,Jörg Lowe,Bitburg,Rheinland-Pfalz,54634,Germany,Europe,1979-11-04,44
427753,Female,Barbara König,Schwaikheim,Baden-Württemberg,71409,Germany,Europe,1948-09-25,75
427804,Male,Sven Wannemaker,Wiebelsheim,Rheinland-Pfalz,56291,Germany,Europe,1987-06-06,37
427858,Male,Leon Holzman,Leingarten,Baden-Württemberg,74211,Germany,Europe,1988-07-08,36
427971,Male,Jens Schuster,Hamminkeln,Nordrhein-Westfalen,46499,Germany,Europe,1994-03-22,30
428186,Male,Marko Gruenewald,Samerberg,Freistaat Bayern,83120,Germany,Europe,1967-05-13,57
428420,Male,Jörg Werfel,Schwanfeld,Freistaat Bayern,97523,Germany,Europe,1971-01-11,53
428496,Female,Janina Klug,Runkel,Hessen,65594,Germany,Europe,1964-05-02,60
428561,Male,Bernd Roth,Sachsen,Freistaat Bayern,91623,Germany,Europe,1936-06-20,88
428640,Female,Sandra Ackerman,Leipzig,Freistaat Sachsen,4129,Germany,Europe,1954-01-10,70
428750,Female,Karin Mueller,Einöllen,Rheinland-Pfalz,67753,Germany,Europe,1975-03-27,49
428901,Male,Marko Vogler,Vettweiß,Nordrhein-Westfalen,52391,Germany,Europe,1944-02-07,80
429294,Female,Doreen Koch,Berlin Marzahn,Berlin,12683,Germany,Europe,1956-09-13,67
429450,Female,Yvonne Lehmann,Saaldorf,Freistaat Bayern,83416,Germany,Europe,1983-10-19,40
429563,Male,Lucas Werfel,Mölln,Schleswig-Holstein,23873,Germany,Europe,1981-03-11,43
